field,country,year,n_authors
Materials Science,ES,2018,25
Materials Science,ES,2019,24
Materials Science,ES,2020,23
Materials Science,ES,2021,23
Materials Science,ES,2022,24
Materials Science,ES,2023,23
Materials Science,ES,2024,23
Materials Science,FI,2015,8
Materials Science,FI,2016,8
Materials Science,FI,2017,10
Materials Science,FI,2018,10
Materials Science,FI,2019,10
Materials Science,FI,2020,11
Materials Science,FI,2021,12
Materials Science,FI,2022,12
Materials Science,FI,2023,11
Materials Science,FI,2024,10
Materials Science,FR,2015,52
Materials Science,FR,2016,52
Materials Science,FR,2017,45
Materials Science,FR,2018,45
Materials Science,FR,2019,45
Materials Science,FR,2020,41
Materials Science,FR,2021,41
Materials Science,FR,2022,39
Materials Science,FR,2023,40
Materials Science,FR,2024,37
Materials Science,GB,2015,132
Materials Science,GB,2016,134
Materials Science,GB,2017,134
Materials Science,GB,2018,127
Materials Science,GB,2019,124
Materials Science,GB,2020,122
Materials Science,GB,2021,122
Materials Science,GB,2022,119
Materials Science,GB,2023,119
Materials Science,GB,2024,115
Materials Science,GR,2015,1
Materials Science,GR,2016,1
Materials Science,GR,2020,1
Materials Science,GR,2021,2
Materials Science,GR,2022,2
Materials Science,GR,2023,2
Materials Science,GR,2024,2
Materials Science,HK,2015,17
Materials Science,HK,2016,16
Materials Science,HK,2017,16
Materials Science,HK,2018,16
Materials Science,HK,2019,18
Materials Science,HK,2020,19
Materials Science,HK,2021,23
Materials Science,HK,2022,30
Materials Science,HK,2023,33
Materials Science,HK,2024,36
Materials Science,HU,2015,5
Materials Science,HU,2016,4
Materials Science,HU,2017,4
Materials Science,HU,2018,4
Materials Science,HU,2019,3
Materials Science,HU,2020,3
Materials Science,HU,2021,3
Materials Science,HU,2022,2
Materials Science,HU,2023,2
Materials Science,HU,2024,2
Materials Science,IE,2015,8
Materials Science,IE,2016,8
Materials Science,IE,2017,10
Materials Science,IE,2018,10
Materials Science,IE,2019,11
Materials Science,IE,2020,11
Materials Science,IE,2021,11
Materials Science,IE,2022,11
Materials Science,IE,2023,11
Materials Science,IE,2024,10
Materials Science,IL,2015,14
Materials Science,IL,2016,14
Materials Science,IL,2017,14
Materials Science,IL,2018,13
Materials Science,IL,2019,12
Materials Science,IL,2020,12
Materials Science,IL,2021,9
Materials Science,IL,2022,8
Materials Science,IL,2023,7
Materials Science,IL,2024,7
Materials Science,IN,2015,13
Materials Science,IN,2016,13
Materials Science,IN,2017,13
Materials Science,IN,2018,14
Materials Science,IN,2019,16
Materials Science,IN,2020,18
Materials Science,IN,2021,21
Materials Science,IN,2022,22
Materials Science,IN,2023,21
Materials Science,IN,2024,21
Materials Science,IR,2017,1
Materials Science,IR,2018,1
Materials Science,IR,2019,2
Materials Science,IR,2020,2
Materials Science,IR,2021,2
Materials Science,IR,2022,2
Materials Science,IR,2023,3
Materials Science,IR,2024,3
Materials Science,IT,2015,36
Materials Science,IT,2016,38
Materials Science,IT,2017,38
Materials Science,IT,2018,37
Materials Science,IT,2019,34
Materials Science,IT,2020,33
Materials Science,IT,2021,31
Materials Science,IT,2022,29
Materials Science,IT,2023,29
Materials Science,IT,2024,26
Materials Science,JO,2024,1
Materials Science,JP,2015,134
Materials Science,JP,2016,128
Materials Science,JP,2017,127
Materials Science,JP,2018,125
Materials Science,JP,2019,121
Materials Science,JP,2020,116
Materials Science,JP,2021,113
Materials Science,JP,2022,101
Materials Science,JP,2023,100
Materials Science,JP,2024,90
Materials Science,KR,2015,22
Materials Science,KR,2016,26
Materials Science,KR,2017,27
Materials Science,KR,2018,29
Materials Science,KR,2019,32
Materials Science,KR,2020,32
Materials Science,KR,2021,33
Materials Science,KR,2022,34
Materials Science,KR,2023,34
Materials Science,KR,2024,36
Materials Science,ME,2022,1
Materials Science,ME,2023,1
Materials Science,ME,2024,1
Materials Science,MX,2015,2
Materials Science,MX,2016,2
Materials Science,MX,2017,2
Materials Science,MX,2018,2
Materials Science,MX,2019,2
Materials Science,MX,2020,2
Materials Science,MX,2021,2
Materials Science,MX,2022,2
Materials Science,MX,2023,2
Materials Science,MX,2024,2
Materials Science,MY,2015,1
Materials Science,MY,2016,1
Materials Science,MY,2017,1
Materials Science,MY,2018,1
Materials Science,MY,2019,1
Materials Science,MY,2021,2
Materials Science,MY,2022,2
Materials Science,MY,2023,2
Materials Science,MY,2024,2
Materials Science,NL,2015,31
Materials Science,NL,2016,31
Materials Science,NL,2017,31
Materials Science,NL,2018,32
Materials Science,NL,2019,32
Materials Science,NL,2020,32
Materials Science,NL,2021,31
Materials Science,NL,2022,31
Materials Science,NL,2023,28
Materials Science,NL,2024,22
Materials Science,NO,2021,1
Materials Science,NO,2022,1
Materials Science,NO,2023,1
Materials Science,NO,2024,1
Materials Science,NP,2016,1
Materials Science,NP,2017,1
Materials Science,NP,2018,1
Materials Science,NP,2019,1
Materials Science,NP,2020,1
Materials Science,NP,2021,1
Materials Science,NP,2022,1
Materials Science,NP,2023,1
Materials Science,NP,2024,1
Materials Science,PK,2015,1
Materials Science,PK,2016,1
Materials Science,PK,2017,1
Materials Science,PK,2018,1
Materials Science,PK,2019,1
Materials Science,PK,2020,1
Materials Science,PK,2021,1
Materials Science,PK,2022,1
Materials Science,PK,2023,1
Materials Science,PK,2024,1
Materials Science,PL,2015,4
Materials Science,PL,2016,4
Materials Science,PL,2017,4
Materials Science,PL,2018,4
Materials Science,PL,2019,5
Materials Science,PL,2020,5
Materials Science,PL,2021,5
Materials Science,PL,2022,6
Materials Science,PL,2023,7
Materials Science,PL,2024,7
Materials Science,PR,2015,1
Materials Science,PR,2016,1
Materials Science,PR,2017,2
Materials Science,PR,2018,2
Materials Science,PR,2019,2
Materials Science,PR,2020,2
Materials Science,PR,2021,2
Materials Science,PR,2022,2
Materials Science,PR,2023,2
Materials Science,PR,2024,2
Materials Science,PT,2015,5
Materials Science,PT,2016,7
Materials Science,PT,2017,8
Materials Science,PT,2018,10
Materials Science,PT,2019,11
Materials Science,PT,2020,11
Materials Science,PT,2021,13
Materials Science,PT,2022,13
Materials Science,PT,2023,13
Materials Science,PT,2024,13
Materials Science,QA,2015,1
Materials Science,QA,2016,1
Materials Science,RU,2015,10
Materials Science,RU,2016,11
Materials Science,RU,2017,9
Materials Science,RU,2018,14
Materials Science,RU,2019,15
Materials Science,RU,2020,19
Materials Science,RU,2021,18
Materials Science,RU,2022,18
Materials Science,RU,2023,17
Materials Science,RU,2024,15
Materials Science,SA,2015,9
Materials Science,SA,2016,11
Materials Science,SA,2017,15
Materials Science,SA,2018,16
Materials Science,SA,2019,12
Materials Science,SA,2020,11
Materials Science,SA,2021,14
Materials Science,SA,2022,17
Materials Science,SA,2023,18
Materials Science,SA,2024,20
Materials Science,SD,2023,1
Materials Science,SD,2024,1
Materials Science,SE,2015,6
Materials Science,SE,2016,7
Materials Science,SE,2017,7
Materials Science,SE,2018,8
Materials Science,SE,2019,9
Materials Science,SE,2020,8
Materials Science,SE,2021,9
Materials Science,SE,2022,8
Materials Science,SE,2023,7
Materials Science,SE,2024,7
Materials Science,SG,2015,24
Materials Science,SG,2016,30
Materials Science,SG,2017,34
Materials Science,SG,2018,38
Materials Science,SG,2019,44
Materials Science,SG,2020,48
Materials Science,SG,2021,54
Materials Science,SG,2022,57
Materials Science,SG,2023,65
Materials Science,SG,2024,66
Materials Science,SI,2015,1
Materials Science,SI,2016,1
Materials Science,SI,2017,1
Materials Science,SI,2018,1
Materials Science,SI,2019,1
Materials Science,SI,2020,1
Materials Science,SI,2021,1
Materials Science,SI,2022,1
Materials Science,SI,2023,1
Materials Science,SI,2024,1
Materials Science,SK,2015,2
Materials Science,SK,2016,3
Materials Science,SK,2017,3
Materials Science,SK,2018,3
Materials Science,SK,2019,3
Materials Science,SK,2020,3
Materials Science,SK,2021,3
Materials Science,SK,2022,3
Materials Science,SK,2023,3
Materials Science,SK,2024,2
Materials Science,SS,2023,2
Materials Science,SS,2024,2
Materials Science,TH,2019,1
Materials Science,TH,2020,1
Materials Science,TH,2021,1
Materials Science,TH,2022,1
Materials Science,TH,2023,1
Materials Science,TJ,2015,1
Materials Science,TJ,2016,1
Materials Science,TR,2015,1
Materials Science,TR,2016,1
Materials Science,TR,2017,1
Materials Science,TR,2018,1
Materials Science,TR,2019,1
Materials Science,TR,2020,1
Materials Science,TR,2021,1
Materials Science,TR,2022,1
Materials Science,TR,2023,1
Materials Science,TR,2024,1
Materials Science,TW,2015,12
Materials Science,TW,2016,14
Materials Science,TW,2017,15
Materials Science,TW,2018,16
Materials Science,TW,2019,16
Materials Science,TW,2020,17
Materials Science,TW,2021,17
Materials Science,TW,2022,18
Materials Science,TW,2023,18
Materials Science,TW,2024,18
Materials Science,TZ,2015,1
Materials Science,TZ,2016,1
Materials Science,TZ,2017,1
Materials Science,TZ,2018,1
Materials Science,UA,2015,5
Materials Science,UA,2016,5
Materials Science,UA,2017,5
Materials Science,UA,2018,5
Materials Science,UA,2019,5
Materials Science,UA,2020,5
Materials Science,UA,2021,5
Materials Science,UA,2022,5
Materials Science,UA,2023,5
Materials Science,UA,2024,4
Materials Science,US,2015,623
Materials Science,US,2016,608
Materials Science,US,2017,595
Materials Science,US,2018,587
Materials Science,US,2019,577
Materials Science,US,2020,564
Materials Science,US,2021,547
Materials Science,US,2022,536
Materials Science,US,2023,516
Materials Science,US,2024,507
Materials Science,UZ,2015,2
Materials Science,UZ,2016,2
Materials Science,UZ,2017,2
Materials Science,UZ,2018,2
Materials Science,UZ,2019,2
Materials Science,UZ,2020,2
Materials Science,UZ,2021,2
Materials Science,UZ,2022,2
Materials Science,UZ,2023,2
Materials Science,UZ,2024,2
Materials Science,ZA,2015,4
Materials Science,ZA,2016,4
Materials Science,ZA,2017,4
Materials Science,ZA,2018,4
Materials Science,ZA,2019,4
Materials Science,ZA,2020,4
Materials Science,ZA,2021,4
Materials Science,ZA,2022,5
Materials Science,ZA,2023,4
Materials Science,ZA,2024,4
Mathematics,AT,2015,1
Mathematics,AT,2016,1
Mathematics,AT,2017,1
Mathematics,AT,2018,2
Mathematics,AT,2019,2
Mathematics,AT,2020,2
Mathematics,AT,2021,2
Mathematics,AT,2022,2
Mathematics,AT,2023,3
Mathematics,AT,2024,3
Mathematics,AU,2015,14
Mathematics,AU,2016,14
Mathematics,AU,2017,13
Mathematics,AU,2018,13
Mathematics,AU,2019,14
Mathematics,AU,2020,16
Mathematics,AU,2021,16
Mathematics,AU,2022,16
Mathematics,AU,2023,17
Mathematics,AU,2024,16
Mathematics,AZ,2021,1
Mathematics,AZ,2022,1
Mathematics,AZ,2023,1
Mathematics,AZ,2024,1
Mathematics,BE,2015,4
Mathematics,BE,2016,4
Mathematics,BE,2017,4
Mathematics,BE,2018,4
Mathematics,BE,2019,4
Mathematics,BE,2020,4
Mathematics,BE,2021,4
Mathematics,BE,2022,4
Mathematics,BE,2023,4
Mathematics,BE,2024,4
Mathematics,CA,2015,19
Mathematics,CA,2016,21
Mathematics,CA,2017,19
Mathematics,CA,2018,20
Mathematics,CA,2019,19
Mathematics,CA,2020,18
Mathematics,CA,2021,18
Mathematics,CA,2022,17
Mathematics,CA,2023,17
Mathematics,CA,2024,17
Mathematics,CH,2015,3
Mathematics,CH,2016,3
Mathematics,CH,2017,3
Mathematics,CH,2018,4
Mathematics,CH,2019,5
Mathematics,CH,2020,6
Mathematics,CH,2021,6
Mathematics,CH,2022,6
Mathematics,CH,2023,7
Mathematics,CH,2024,7
Mathematics,CN,2015,3
Mathematics,CN,2016,3
Mathematics,CN,2017,3
Mathematics,CN,2018,3
Mathematics,CN,2019,3
Mathematics,CN,2020,4
Mathematics,CN,2021,4
Mathematics,CN,2022,5
Mathematics,CN,2023,6
Mathematics,CN,2024,7
Mathematics,CNX,2015,4
Mathematics,CNX,2016,4
Mathematics,CNX,2017,5
Mathematics,CNX,2018,5
Mathematics,CNX,2019,5
Mathematics,CNX,2020,8
Mathematics,CNX,2021,8
Mathematics,CNX,2022,9
Mathematics,CNX,2023,11
Mathematics,CNX,2024,13
Mathematics,DE,2015,7
Mathematics,DE,2016,7
Mathematics,DE,2017,7
Mathematics,DE,2018,8
Mathematics,DE,2019,7
Mathematics,DE,2020,7
Mathematics,DE,2021,7
Mathematics,DE,2022,6
Mathematics,DE,2023,7
Mathematics,DE,2024,7
Mathematics,DK,2015,5
Mathematics,DK,2016,5
Mathematics,DK,2017,5
Mathematics,DK,2018,4
Mathematics,DK,2019,4
Mathematics,DK,2020,4
Mathematics,DK,2021,4
Mathematics,DK,2022,4
Mathematics,DK,2023,4
Mathematics,DK,2024,4
Mathematics,EG,2015,1
Mathematics,EG,2016,1
Mathematics,EG,2017,1
Mathematics,EG,2018,1
Mathematics,EG,2019,1
Mathematics,EG,2020,1
Mathematics,EG,2021,1
Mathematics,EG,2022,1
Mathematics,EG,2023,1
Mathematics,EG,2024,1
Mathematics,ES,2015,2
Mathematics,ES,2016,2
Mathematics,ES,2017,2
Mathematics,ES,2018,2
Mathematics,ES,2019,2
Mathematics,ES,2020,2
Mathematics,ES,2021,3
Mathematics,ES,2022,3
Mathematics,ES,2023,3
Mathematics,ES,2024,3
Mathematics,FR,2015,13
Mathematics,FR,2016,13
Mathematics,FR,2017,13
Mathematics,FR,2018,13
Mathematics,FR,2019,13
Mathematics,FR,2020,11
Mathematics,FR,2021,11
Mathematics,FR,2022,11
Mathematics,FR,2023,12
Mathematics,FR,2024,11
Mathematics,GB,2015,43
Mathematics,GB,2016,42
Mathematics,GB,2017,41
Mathematics,GB,2018,43
Mathematics,GB,2019,45
Mathematics,GB,2020,45
Mathematics,GB,2021,45
Mathematics,GB,2022,45
Mathematics,GB,2023,45
Mathematics,GB,2024,44
Mathematics,GH,2015,1
Mathematics,GH,2016,1
Mathematics,GH,2017,1
Mathematics,GH,2018,1
Mathematics,GH,2019,1
Mathematics,GH,2020,1
Mathematics,GH,2021,1
Mathematics,GH,2022,1
Mathematics,GH,2023,1
Mathematics,GH,2024,1
Mathematics,HK,2020,1
Mathematics,HK,2021,1
Mathematics,HK,2022,1
Mathematics,HK,2023,1
Mathematics,HK,2024,1
Mathematics,HR,2015,2
Mathematics,HR,2016,2
Mathematics,HR,2017,2
Mathematics,HR,2018,2
Mathematics,HR,2019,2
Mathematics,HR,2020,2
Mathematics,HR,2021,2
Mathematics,HR,2022,2
Mathematics,HR,2023,1
Mathematics,HR,2024,1
Mathematics,HU,2015,1
Mathematics,HU,2016,1
Mathematics,HU,2017,1
Mathematics,HU,2018,1
Mathematics,HU,2019,1
Mathematics,HU,2020,1
Mathematics,HU,2021,1
Mathematics,HU,2022,1
Mathematics,HU,2023,1
Mathematics,HU,2024,1
Mathematics,IE,2015,1
Mathematics,IE,2016,1
Mathematics,IE,2017,1
Mathematics,IE,2018,1
Mathematics,IE,2019,1
Mathematics,IE,2020,1
Mathematics,IE,2021,1
Mathematics,IE,2022,1
Mathematics,IE,2023,1
Mathematics,IE,2024,1
Mathematics,IL,2015,6
Mathematics,IL,2016,7
Mathematics,IL,2017,7
Mathematics,IL,2018,7
Mathematics,IL,2019,7
Mathematics,IL,2020,7
Mathematics,IL,2021,8
Mathematics,IL,2022,8
Mathematics,IL,2023,9
Mathematics,IL,2024,9
Mathematics,IN,2015,1
Mathematics,IN,2016,1
Mathematics,IN,2017,1
Mathematics,IN,2018,1
Mathematics,IN,2019,1
Mathematics,IN,2020,1
Mathematics,IN,2021,1
Mathematics,IN,2022,1
Mathematics,IN,2023,1
Mathematics,IN,2024,1
Mathematics,IR,2015,1
Mathematics,IR,2016,1
Mathematics,IR,2017,1
Mathematics,IR,2018,1
Mathematics,IR,2019,1
Mathematics,IR,2020,1
Mathematics,IR,2021,1
Mathematics,IR,2022,1
Mathematics,IR,2023,1
Mathematics,IR,2024,1
Mathematics,IT,2017,1
Mathematics,IT,2018,1
Mathematics,IT,2019,1
Mathematics,IT,2020,1
Mathematics,IT,2021,1
Mathematics,IT,2022,2
Mathematics,IT,2023,2
Mathematics,IT,2024,2
Mathematics,JP,2015,1
Mathematics,JP,2016,1
Mathematics,JP,2017,1
Mathematics,JP,2018,1
Mathematics,JP,2019,1
Mathematics,JP,2020,1
Mathematics,JP,2021,1
Mathematics,JP,2022,1
Mathematics,JP,2023,1
Mathematics,JP,2024,1
Mathematics,KR,2015,1
Mathematics,KR,2016,2
Mathematics,KR,2017,2
Mathematics,KR,2018,2
Mathematics,KR,2019,2
Mathematics,KR,2020,2
Mathematics,KR,2021,2
Mathematics,KR,2022,2
Mathematics,KR,2023,2
Mathematics,KR,2024,3
Mathematics,LB,2024,1
Mathematics,NL,2015,5
Mathematics,NL,2016,5
Mathematics,NL,2017,5
Mathematics,NL,2018,6
Mathematics,NL,2019,6
Mathematics,NL,2020,6
Mathematics,NL,2021,6
Mathematics,NL,2022,6
Mathematics,NL,2023,6
Mathematics,NL,2024,6
Mathematics,NO,2023,1
Mathematics,NO,2024,1
Mathematics,NZ,2015,1
Mathematics,NZ,2016,1
Mathematics,NZ,2017,1
Mathematics,NZ,2018,1
Mathematics,NZ,2019,1
Mathematics,NZ,2020,1
Mathematics,NZ,2021,2
Mathematics,NZ,2022,1
Mathematics,NZ,2023,1
Mathematics,NZ,2024,1
Mathematics,PT,2020,1
Mathematics,PT,2021,1
Mathematics,PT,2022,1
Mathematics,PT,2023,1
Mathematics,PT,2024,1
Mathematics,RO,2018,1
Mathematics,RO,2019,1
Mathematics,RO,2020,1
Mathematics,RO,2021,1
Mathematics,RO,2022,1
Mathematics,RO,2023,1
Mathematics,RO,2024,1
Mathematics,RS,2015,1
Mathematics,RS,2016,1
Mathematics,RS,2017,1
Mathematics,RS,2018,1
Mathematics,RS,2019,1
Mathematics,RS,2020,1
Mathematics,RS,2021,1
Mathematics,RS,2022,1
Mathematics,RS,2023,1
Mathematics,RS,2024,1
Mathematics,RU,2015,1
Mathematics,RU,2016,1
Mathematics,RU,2017,1
Mathematics,RU,2018,1
Mathematics,RU,2019,1
Mathematics,RU,2020,2
Mathematics,RU,2021,2
Mathematics,RU,2022,2
Mathematics,RU,2023,2
Mathematics,RU,2024,2
Mathematics,SA,2015,3
Mathematics,SA,2016,3
Mathematics,SA,2017,3
Mathematics,SA,2018,4
Mathematics,SA,2019,4
Mathematics,SA,2020,3
Mathematics,SA,2021,4
Mathematics,SA,2022,5
Mathematics,SA,2023,5
Mathematics,SA,2024,6
Mathematics,SE,2015,2
Mathematics,SE,2016,2
Mathematics,SE,2017,2
Mathematics,SE,2018,3
Mathematics,SE,2019,3
Mathematics,SE,2020,3
Mathematics,SE,2021,3
Mathematics,SE,2022,3
Mathematics,SE,2023,3
Mathematics,SE,2024,3
Mathematics,SG,2015,2
Mathematics,SG,2016,2
Mathematics,SG,2017,2
Mathematics,SG,2018,2
Mathematics,SG,2019,2
Mathematics,SG,2020,2
Mathematics,SG,2021,2
Mathematics,SG,2022,2
Mathematics,SG,2023,2
Mathematics,SG,2024,2
Mathematics,SI,2015,1
Mathematics,SI,2016,1
Mathematics,SI,2017,1
Mathematics,SI,2018,1
Mathematics,SI,2019,1
Mathematics,SI,2020,1
Mathematics,SI,2021,1
Mathematics,SI,2022,1
Mathematics,SK,2015,3
Mathematics,SK,2016,3
Mathematics,SK,2017,3
Mathematics,SK,2018,3
Mathematics,SK,2019,3
Mathematics,SK,2020,3
Mathematics,SK,2021,3
Mathematics,SK,2022,3
Mathematics,SK,2023,3
Mathematics,SK,2024,3
Mathematics,TH,2024,1
Mathematics,TR,2018,1
Mathematics,TR,2019,1
Mathematics,TR,2020,1
Mathematics,TR,2021,1
Mathematics,TR,2022,1
Mathematics,TR,2023,1
Mathematics,TR,2024,1
Mathematics,TW,2015,1
Mathematics,TW,2016,1
Mathematics,TW,2017,2
Mathematics,TW,2018,2
Mathematics,TW,2019,2
Mathematics,TW,2020,3
Mathematics,TW,2021,3
Mathematics,TW,2022,3
Mathematics,TW,2023,4
Mathematics,TW,2024,5
Mathematics,US,2015,243
Mathematics,US,2016,242
Mathematics,US,2017,243
Mathematics,US,2018,239
Mathematics,US,2019,239
Mathematics,US,2020,238
Mathematics,US,2021,236
Mathematics,US,2022,236
Mathematics,US,2023,229
Mathematics,US,2024,227
Mathematics,ZA,2015,2
Mathematics,ZA,2016,2
Mathematics,ZA,2017,2
Mathematics,ZA,2018,2
Mathematics,ZA,2019,2
Mathematics,ZA,2020,2
Mathematics,ZA,2021,2
Mathematics,ZA,2022,2
Mathematics,ZA,2023,2
Mathematics,ZA,2024,2
Medicine,AE,2015,4
Medicine,AE,2016,4
Medicine,AE,2017,3
Medicine,AE,2018,3
Medicine,AE,2019,2
Medicine,AE,2020,3
Medicine,AE,2021,3
Medicine,AE,2022,3
Medicine,AE,2023,3
Medicine,AE,2024,3
Medicine,AL,2015,1
Medicine,AL,2016,1
Medicine,AL,2017,1
Medicine,AL,2018,1
Medicine,AL,2019,1
Medicine,AM,2015,1
Medicine,AM,2016,1
Medicine,AM,2017,1
Medicine,AM,2018,1
Medicine,AM,2019,1
Medicine,AM,2020,1
Medicine,AM,2021,1
Medicine,AR,2015,4
Medicine,AR,2016,4
Medicine,AR,2017,4
Medicine,AR,2018,3
Medicine,AR,2019,4
Medicine,AR,2020,5
Medicine,AR,2021,4
Medicine,AR,2022,4
Medicine,AR,2023,4
Medicine,AR,2024,4
Medicine,AT,2015,91
Medicine,AT,2016,95
Medicine,AT,2017,89
Medicine,AT,2018,91
Medicine,AT,2019,86
Medicine,AT,2020,83
Medicine,AT,2021,81
Medicine,AT,2022,84
Medicine,AT,2023,84
Medicine,AT,2024,85
Medicine,AU,2015,399
Medicine,AU,2016,415
Medicine,AU,2017,429
Medicine,AU,2018,436
Medicine,AU,2019,455
Medicine,AU,2020,480
Medicine,AU,2021,486
Medicine,AU,2022,499
Medicine,AU,2023,513
Medicine,AU,2024,520
Medicine,BB,2015,1
Medicine,BB,2016,1
Medicine,BB,2017,1
Medicine,BB,2018,1
Medicine,BB,2019,1
Medicine,BB,2020,1
Medicine,BB,2021,2
Medicine,BB,2022,2
Medicine,BB,2023,2
Medicine,BB,2024,2
Medicine,BD,2015,2
Medicine,BD,2016,2
Medicine,BD,2017,3
Medicine,BD,2018,3
Medicine,BD,2019,3
Medicine,BD,2020,3
Medicine,BD,2021,4
Medicine,BD,2022,3
Medicine,BD,2023,2
Medicine,BD,2024,3
Medicine,BE,2015,174
Medicine,BE,2016,171
Medicine,BE,2017,172
Medicine,BE,2018,171
Medicine,BE,2019,174
Medicine,BE,2020,177
Medicine,BE,2021,184
Medicine,BE,2022,188
Medicine,BE,2023,186
Medicine,BE,2024,194
Medicine,BF,2015,1
Medicine,BF,2016,1
Medicine,BF,2017,1
Medicine,BF,2018,1
Medicine,BG,2015,8
Medicine,BG,2016,8
Medicine,BG,2017,7
Medicine,BG,2018,7
Medicine,BG,2019,7
Medicine,BG,2020,6
Medicine,BG,2021,7
Medicine,BG,2022,7
Medicine,BG,2023,7
Medicine,BG,2024,6
Medicine,BH,2024,1
Medicine,BJ,2015,1
Medicine,BJ,2016,1
Medicine,BJ,2017,1
Medicine,BJ,2018,1
Medicine,BO,2022,1
Medicine,BO,2023,1
Medicine,BO,2024,1
Medicine,BR,2015,28
Medicine,BR,2016,28
Medicine,BR,2017,29
Medicine,BR,2018,33
Medicine,BR,2019,38
Medicine,BR,2020,39
Medicine,BR,2021,42
Medicine,BR,2022,48
Medicine,BR,2023,50
Medicine,BR,2024,52
Medicine,BW,2021,1
Medicine,BW,2022,1
Medicine,BW,2023,1
Medicine,BW,2024,1
Medicine,BY,2015,5
Medicine,BY,2016,5
Medicine,BY,2017,4
Medicine,BY,2018,5
Medicine,BY,2019,5
Medicine,BY,2020,4
Medicine,BY,2021,3
Medicine,BY,2022,3
Medicine,BY,2023,3
Medicine,BY,2024,2
Medicine,BZ,2015,1
Medicine,CA,2015,707
Medicine,CA,2016,706
Medicine,CA,2017,710
Medicine,CA,2018,714
Medicine,CA,2019,715
Medicine,CA,2020,712
Medicine,CA,2021,715
Medicine,CA,2022,710
Medicine,CA,2023,707
Medicine,CA,2024,713
Medicine,CH,2015,251
Medicine,CH,2016,265
Medicine,CH,2017,264
Medicine,CH,2018,268
Medicine,CH,2019,271
Medicine,CH,2020,273
Medicine,CH,2021,274
Medicine,CH,2022,281
Medicine,CH,2023,287
Medicine,CH,2024,291
Medicine,CI,2015,1
Medicine,CI,2016,1
Medicine,CI,2017,1
Medicine,CI,2018,1
Medicine,CI,2019,1
Medicine,CI,2020,1
Medicine,CI,2021,1
Medicine,CI,2022,1
Medicine,CL,2015,5
Medicine,CL,2016,6
Medicine,CL,2017,5
Medicine,CL,2018,6
Medicine,CL,2019,5
Medicine,CL,2020,6
Medicine,CL,2021,7
Medicine,CL,2022,7
Medicine,CL,2023,6
Medicine,CL,2024,6
Medicine,CM,2015,12
Medicine,CM,2016,11
Medicine,CM,2017,10
Medicine,CM,2018,9
Medicine,CM,2019,8
Medicine,CM,2020,6
Medicine,CM,2021,5
Medicine,CM,2022,5
Medicine,CM,2023,5
Medicine,CM,2024,6
Medicine,CN,2015,84
Medicine,CN,2016,89
Medicine,CN,2017,96
Medicine,CN,2018,107
Medicine,CN,2019,115
Medicine,CN,2020,144
Medicine,CN,2021,200
Medicine,CN,2022,229
Medicine,CN,2023,251
Medicine,CN,2024,276
Medicine,CNX,2015,120
Medicine,CNX,2016,126
Medicine,CNX,2017,132
Medicine,CNX,2018,145
Medicine,CNX,2019,156
Medicine,CNX,2020,187
Medicine,CNX,2021,246
Medicine,CNX,2022,276
Medicine,CNX,2023,301
Medicine,CNX,2024,332
Medicine,CO,2015,2
Medicine,CO,2016,2
Medicine,CO,2017,3
Medicine,CO,2018,3
Medicine,CO,2019,3
Medicine,CO,2020,4
Medicine,CO,2021,4
Medicine,CO,2022,3
Medicine,CO,2023,3
Medicine,CO,2024,3
Medicine,CR,2015,1
Medicine,CR,2016,1
Medicine,CR,2017,1
Medicine,CR,2018,1
Medicine,CR,2019,1
Medicine,CR,2020,1
Medicine,CR,2021,1
Medicine,CR,2022,1
Medicine,CR,2023,1
Medicine,CR,2024,1
Medicine,CY,2015,1
Medicine,CY,2016,1
Medicine,CY,2017,1
Medicine,CY,2018,1
Medicine,CY,2019,1
Medicine,CY,2020,1
Medicine,CY,2021,2
Medicine,CY,2022,2
Medicine,CY,2023,2
Medicine,CY,2024,2
Medicine,CZ,2015,18
Medicine,CZ,2016,21
Medicine,CZ,2017,21
Medicine,CZ,2018,19
Medicine,CZ,2019,18
Medicine,CZ,2020,19
Medicine,CZ,2021,16
Medicine,CZ,2022,17
Medicine,CZ,2023,18
Medicine,CZ,2024,19
Medicine,DE,2015,689
Medicine,DE,2016,700
Medicine,DE,2017,712
Medicine,DE,2018,721
Medicine,DE,2019,725
Medicine,DE,2020,736
Medicine,DE,2021,744
Medicine,DE,2022,746
Medicine,DE,2023,760
Medicine,DE,2024,750
Medicine,DK,2015,147
Medicine,DK,2016,150
Medicine,DK,2017,152
Medicine,DK,2018,156
Medicine,DK,2019,158
Medicine,DK,2020,164
Medicine,DK,2021,164
Medicine,DK,2022,167
Medicine,DK,2023,170
Medicine,DK,2024,175
Medicine,EE,2015,1
Medicine,EE,2016,1
Medicine,EE,2017,1
Medicine,EE,2018,1
Medicine,EE,2019,1
Medicine,EE,2020,2
Medicine,EE,2021,1
Medicine,EE,2022,1
Medicine,EE,2023,1
Medicine,EE,2024,1
Medicine,EG,2020,1
Medicine,EG,2021,2
Medicine,EG,2022,2
Medicine,EG,2023,3
Medicine,EG,2024,4
Medicine,ES,2015,132
Medicine,ES,2016,142
Medicine,ES,2017,151
Medicine,ES,2018,157
Medicine,ES,2019,163
Medicine,ES,2020,180
Medicine,ES,2021,189
Medicine,ES,2022,196
Medicine,ES,2023,205
