field,country,year,n_authors
"Pharmacology, Toxicology and Pharmaceutics",CL,2024,1
"Pharmacology, Toxicology and Pharmaceutics",CN,2015,26
"Pharmacology, Toxicology and Pharmaceutics",CN,2016,32
"Pharmacology, Toxicology and Pharmaceutics",CN,2017,35
"Pharmacology, Toxicology and Pharmaceutics",CN,2018,41
"Pharmacology, Toxicology and Pharmaceutics",CN,2019,47
"Pharmacology, Toxicology and Pharmaceutics",CN,2020,53
"Pharmacology, Toxicology and Pharmaceutics",CN,2021,56
"Pharmacology, Toxicology and Pharmaceutics",CN,2022,64
"Pharmacology, Toxicology and Pharmaceutics",CN,2023,74
"Pharmacology, Toxicology and Pharmaceutics",CN,2024,84
"Pharmacology, Toxicology and Pharmaceutics",CNX,2015,36
"Pharmacology, Toxicology and Pharmaceutics",CNX,2016,42
"Pharmacology, Toxicology and Pharmaceutics",CNX,2017,47
"Pharmacology, Toxicology and Pharmaceutics",CNX,2018,54
"Pharmacology, Toxicology and Pharmaceutics",CNX,2019,62
"Pharmacology, Toxicology and Pharmaceutics",CNX,2020,68
"Pharmacology, Toxicology and Pharmaceutics",CNX,2021,72
"Pharmacology, Toxicology and Pharmaceutics",CNX,2022,80
"Pharmacology, Toxicology and Pharmaceutics",CNX,2023,90
"Pharmacology, Toxicology and Pharmaceutics",CNX,2024,100
"Pharmacology, Toxicology and Pharmaceutics",CZ,2015,8
"Pharmacology, Toxicology and Pharmaceutics",CZ,2016,10
"Pharmacology, Toxicology and Pharmaceutics",CZ,2017,10
"Pharmacology, Toxicology and Pharmaceutics",CZ,2018,10
"Pharmacology, Toxicology and Pharmaceutics",CZ,2019,10
"Pharmacology, Toxicology and Pharmaceutics",CZ,2020,10
"Pharmacology, Toxicology and Pharmaceutics",CZ,2021,8
"Pharmacology, Toxicology and Pharmaceutics",CZ,2022,7
"Pharmacology, Toxicology and Pharmaceutics",CZ,2023,8
"Pharmacology, Toxicology and Pharmaceutics",CZ,2024,8
"Pharmacology, Toxicology and Pharmaceutics",DE,2015,66
"Pharmacology, Toxicology and Pharmaceutics",DE,2016,65
"Pharmacology, Toxicology and Pharmaceutics",DE,2017,64
"Pharmacology, Toxicology and Pharmaceutics",DE,2018,63
"Pharmacology, Toxicology and Pharmaceutics",DE,2019,62
"Pharmacology, Toxicology and Pharmaceutics",DE,2020,58
"Pharmacology, Toxicology and Pharmaceutics",DE,2021,56
"Pharmacology, Toxicology and Pharmaceutics",DE,2022,57
"Pharmacology, Toxicology and Pharmaceutics",DE,2023,57
"Pharmacology, Toxicology and Pharmaceutics",DE,2024,55
"Pharmacology, Toxicology and Pharmaceutics",DK,2015,11
"Pharmacology, Toxicology and Pharmaceutics",DK,2016,11
"Pharmacology, Toxicology and Pharmaceutics",DK,2017,11
"Pharmacology, Toxicology and Pharmaceutics",DK,2018,11
"Pharmacology, Toxicology and Pharmaceutics",DK,2019,11
"Pharmacology, Toxicology and Pharmaceutics",DK,2020,13
"Pharmacology, Toxicology and Pharmaceutics",DK,2021,15
"Pharmacology, Toxicology and Pharmaceutics",DK,2022,15
"Pharmacology, Toxicology and Pharmaceutics",DK,2023,15
"Pharmacology, Toxicology and Pharmaceutics",DK,2024,14
"Pharmacology, Toxicology and Pharmaceutics",EG,2021,1
"Pharmacology, Toxicology and Pharmaceutics",EG,2022,2
"Pharmacology, Toxicology and Pharmaceutics",EG,2023,2
"Pharmacology, Toxicology and Pharmaceutics",EG,2024,3
"Pharmacology, Toxicology and Pharmaceutics",ES,2015,22
"Pharmacology, Toxicology and Pharmaceutics",ES,2016,25
"Pharmacology, Toxicology and Pharmaceutics",ES,2017,25
"Pharmacology, Toxicology and Pharmaceutics",ES,2018,25
"Pharmacology, Toxicology and Pharmaceutics",ES,2019,25
"Pharmacology, Toxicology and Pharmaceutics",ES,2020,26
"Pharmacology, Toxicology and Pharmaceutics",ES,2021,26
"Pharmacology, Toxicology and Pharmaceutics",ES,2022,25
"Pharmacology, Toxicology and Pharmaceutics",ES,2023,24
"Pharmacology, Toxicology and Pharmaceutics",ES,2024,24
"Pharmacology, Toxicology and Pharmaceutics",ET,2020,1
"Pharmacology, Toxicology and Pharmaceutics",ET,2021,1
"Pharmacology, Toxicology and Pharmaceutics",ET,2022,1
"Pharmacology, Toxicology and Pharmaceutics",ET,2023,1
"Pharmacology, Toxicology and Pharmaceutics",ET,2024,1
"Pharmacology, Toxicology and Pharmaceutics",FI,2015,16
"Pharmacology, Toxicology and Pharmaceutics",FI,2016,16
"Pharmacology, Toxicology and Pharmaceutics",FI,2017,16
"Pharmacology, Toxicology and Pharmaceutics",FI,2018,15
"Pharmacology, Toxicology and Pharmaceutics",FI,2019,15
"Pharmacology, Toxicology and Pharmaceutics",FI,2020,15
"Pharmacology, Toxicology and Pharmaceutics",FI,2021,13
"Pharmacology, Toxicology and Pharmaceutics",FI,2022,11
"Pharmacology, Toxicology and Pharmaceutics",FI,2023,11
"Pharmacology, Toxicology and Pharmaceutics",FI,2024,11
"Pharmacology, Toxicology and Pharmaceutics",FR,2015,59
"Pharmacology, Toxicology and Pharmaceutics",FR,2016,57
"Pharmacology, Toxicology and Pharmaceutics",FR,2017,59
"Pharmacology, Toxicology and Pharmaceutics",FR,2018,57
"Pharmacology, Toxicology and Pharmaceutics",FR,2019,57
"Pharmacology, Toxicology and Pharmaceutics",FR,2020,57
"Pharmacology, Toxicology and Pharmaceutics",FR,2021,54
"Pharmacology, Toxicology and Pharmaceutics",FR,2022,52
"Pharmacology, Toxicology and Pharmaceutics",FR,2023,49
"Pharmacology, Toxicology and Pharmaceutics",FR,2024,47
"Pharmacology, Toxicology and Pharmaceutics",GB,2015,144
"Pharmacology, Toxicology and Pharmaceutics",GB,2016,143
"Pharmacology, Toxicology and Pharmaceutics",GB,2017,139
"Pharmacology, Toxicology and Pharmaceutics",GB,2018,138
"Pharmacology, Toxicology and Pharmaceutics",GB,2019,137
"Pharmacology, Toxicology and Pharmaceutics",GB,2020,131
"Pharmacology, Toxicology and Pharmaceutics",GB,2021,124
"Pharmacology, Toxicology and Pharmaceutics",GB,2022,124
"Pharmacology, Toxicology and Pharmaceutics",GB,2023,119
"Pharmacology, Toxicology and Pharmaceutics",GB,2024,116
"Pharmacology, Toxicology and Pharmaceutics",GR,2015,5
"Pharmacology, Toxicology and Pharmaceutics",GR,2016,5
"Pharmacology, Toxicology and Pharmaceutics",GR,2017,6
"Pharmacology, Toxicology and Pharmaceutics",GR,2018,7
"Pharmacology, Toxicology and Pharmaceutics",GR,2019,7
"Pharmacology, Toxicology and Pharmaceutics",GR,2020,7
"Pharmacology, Toxicology and Pharmaceutics",GR,2021,6
"Pharmacology, Toxicology and Pharmaceutics",GR,2022,7
"Pharmacology, Toxicology and Pharmaceutics",GR,2023,8
"Pharmacology, Toxicology and Pharmaceutics",GR,2024,8
"Pharmacology, Toxicology and Pharmaceutics",HK,2015,1
"Pharmacology, Toxicology and Pharmaceutics",HK,2016,1
"Pharmacology, Toxicology and Pharmaceutics",HK,2017,2
"Pharmacology, Toxicology and Pharmaceutics",HK,2018,2
"Pharmacology, Toxicology and Pharmaceutics",HK,2019,3
"Pharmacology, Toxicology and Pharmaceutics",HK,2020,5
"Pharmacology, Toxicology and Pharmaceutics",HK,2021,5
"Pharmacology, Toxicology and Pharmaceutics",HK,2022,5
"Pharmacology, Toxicology and Pharmaceutics",HK,2023,5
"Pharmacology, Toxicology and Pharmaceutics",HK,2024,5
"Pharmacology, Toxicology and Pharmaceutics",HR,2015,1
"Pharmacology, Toxicology and Pharmaceutics",HR,2016,1
"Pharmacology, Toxicology and Pharmaceutics",HR,2017,1
"Pharmacology, Toxicology and Pharmaceutics",HR,2018,1
"Pharmacology, Toxicology and Pharmaceutics",HR,2019,1
"Pharmacology, Toxicology and Pharmaceutics",HR,2020,2
"Pharmacology, Toxicology and Pharmaceutics",HU,2015,2
"Pharmacology, Toxicology and Pharmaceutics",HU,2016,2
"Pharmacology, Toxicology and Pharmaceutics",HU,2017,1
"Pharmacology, Toxicology and Pharmaceutics",HU,2018,1
"Pharmacology, Toxicology and Pharmaceutics",HU,2019,1
"Pharmacology, Toxicology and Pharmaceutics",HU,2020,1
"Pharmacology, Toxicology and Pharmaceutics",HU,2021,2
"Pharmacology, Toxicology and Pharmaceutics",HU,2022,2
"Pharmacology, Toxicology and Pharmaceutics",HU,2023,2
"Pharmacology, Toxicology and Pharmaceutics",HU,2024,2
"Pharmacology, Toxicology and Pharmaceutics",IE,2015,3
"Pharmacology, Toxicology and Pharmaceutics",IE,2016,3
"Pharmacology, Toxicology and Pharmaceutics",IE,2017,2
"Pharmacology, Toxicology and Pharmaceutics",IE,2018,3
"Pharmacology, Toxicology and Pharmaceutics",IE,2019,3
"Pharmacology, Toxicology and Pharmaceutics",IE,2020,4
"Pharmacology, Toxicology and Pharmaceutics",IE,2021,5
"Pharmacology, Toxicology and Pharmaceutics",IE,2022,5
"Pharmacology, Toxicology and Pharmaceutics",IE,2023,5
"Pharmacology, Toxicology and Pharmaceutics",IE,2024,5
"Pharmacology, Toxicology and Pharmaceutics",IL,2015,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2016,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2017,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2018,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2019,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2020,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2021,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2022,10
"Pharmacology, Toxicology and Pharmaceutics",IL,2023,9
"Pharmacology, Toxicology and Pharmaceutics",IL,2024,9
"Pharmacology, Toxicology and Pharmaceutics",IN,2015,46
"Pharmacology, Toxicology and Pharmaceutics",IN,2016,50
"Pharmacology, Toxicology and Pharmaceutics",IN,2017,54
"Pharmacology, Toxicology and Pharmaceutics",IN,2018,57
"Pharmacology, Toxicology and Pharmaceutics",IN,2019,58
"Pharmacology, Toxicology and Pharmaceutics",IN,2020,61
"Pharmacology, Toxicology and Pharmaceutics",IN,2021,69
"Pharmacology, Toxicology and Pharmaceutics",IN,2022,74
"Pharmacology, Toxicology and Pharmaceutics",IN,2023,85
"Pharmacology, Toxicology and Pharmaceutics",IN,2024,92
"Pharmacology, Toxicology and Pharmaceutics",IQ,2023,1
"Pharmacology, Toxicology and Pharmaceutics",IQ,2024,1
"Pharmacology, Toxicology and Pharmaceutics",IR,2015,3
"Pharmacology, Toxicology and Pharmaceutics",IR,2016,3
"Pharmacology, Toxicology and Pharmaceutics",IR,2017,4
"Pharmacology, Toxicology and Pharmaceutics",IR,2018,4
"Pharmacology, Toxicology and Pharmaceutics",IR,2019,5
"Pharmacology, Toxicology and Pharmaceutics",IR,2020,7
"Pharmacology, Toxicology and Pharmaceutics",IR,2021,7
"Pharmacology, Toxicology and Pharmaceutics",IR,2022,6
"Pharmacology, Toxicology and Pharmaceutics",IR,2023,9
"Pharmacology, Toxicology and Pharmaceutics",IR,2024,11
"Pharmacology, Toxicology and Pharmaceutics",IS,2015,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2016,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2017,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2018,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2019,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2020,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2021,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2022,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2023,2
"Pharmacology, Toxicology and Pharmaceutics",IS,2024,2
"Pharmacology, Toxicology and Pharmaceutics",IT,2015,43
"Pharmacology, Toxicology and Pharmaceutics",IT,2016,45
"Pharmacology, Toxicology and Pharmaceutics",IT,2017,46
"Pharmacology, Toxicology and Pharmaceutics",IT,2018,49
"Pharmacology, Toxicology and Pharmaceutics",IT,2019,49
"Pharmacology, Toxicology and Pharmaceutics",IT,2020,52
"Pharmacology, Toxicology and Pharmaceutics",IT,2021,56
"Pharmacology, Toxicology and Pharmaceutics",IT,2022,62
"Pharmacology, Toxicology and Pharmaceutics",IT,2023,62
"Pharmacology, Toxicology and Pharmaceutics",IT,2024,64
"Pharmacology, Toxicology and Pharmaceutics",JO,2024,1
"Pharmacology, Toxicology and Pharmaceutics",JP,2015,128
"Pharmacology, Toxicology and Pharmaceutics",JP,2016,122
"Pharmacology, Toxicology and Pharmaceutics",JP,2017,121
"Pharmacology, Toxicology and Pharmaceutics",JP,2018,118
"Pharmacology, Toxicology and Pharmaceutics",JP,2019,113
"Pharmacology, Toxicology and Pharmaceutics",JP,2020,110
"Pharmacology, Toxicology and Pharmaceutics",JP,2021,103
"Pharmacology, Toxicology and Pharmaceutics",JP,2022,97
"Pharmacology, Toxicology and Pharmaceutics",JP,2023,93
"Pharmacology, Toxicology and Pharmaceutics",JP,2024,87
"Pharmacology, Toxicology and Pharmaceutics",KE,2015,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2016,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2017,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2018,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2019,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2020,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2021,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2022,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2023,1
"Pharmacology, Toxicology and Pharmaceutics",KE,2024,1
"Pharmacology, Toxicology and Pharmaceutics",KR,2015,15
"Pharmacology, Toxicology and Pharmaceutics",KR,2016,14
"Pharmacology, Toxicology and Pharmaceutics",KR,2017,16
"Pharmacology, Toxicology and Pharmaceutics",KR,2018,19
"Pharmacology, Toxicology and Pharmaceutics",KR,2019,22
"Pharmacology, Toxicology and Pharmaceutics",KR,2020,22
"Pharmacology, Toxicology and Pharmaceutics",KR,2021,22
"Pharmacology, Toxicology and Pharmaceutics",KR,2022,21
"Pharmacology, Toxicology and Pharmaceutics",KR,2023,23
"Pharmacology, Toxicology and Pharmaceutics",KR,2024,24
"Pharmacology, Toxicology and Pharmaceutics",LB,2015,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2016,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2017,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2018,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2019,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2020,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2021,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2022,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2023,1
"Pharmacology, Toxicology and Pharmaceutics",LB,2024,1
"Pharmacology, Toxicology and Pharmaceutics",LK,2015,1
"Pharmacology, Toxicology and Pharmaceutics",LK,2016,1
"Pharmacology, Toxicology and Pharmaceutics",LK,2017,1
"Pharmacology, Toxicology and Pharmaceutics",LK,2018,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2016,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2017,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2018,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2019,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2020,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2021,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2022,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2023,1
"Pharmacology, Toxicology and Pharmaceutics",LY,2024,1
"Pharmacology, Toxicology and Pharmaceutics",MO,2019,1
"Pharmacology, Toxicology and Pharmaceutics",MO,2020,4
"Pharmacology, Toxicology and Pharmaceutics",MO,2021,5
"Pharmacology, Toxicology and Pharmaceutics",MO,2022,5
"Pharmacology, Toxicology and Pharmaceutics",MO,2023,6
"Pharmacology, Toxicology and Pharmaceutics",MO,2024,7
"Pharmacology, Toxicology and Pharmaceutics",MX,2015,2
"Pharmacology, Toxicology and Pharmaceutics",MX,2016,2
"Pharmacology, Toxicology and Pharmaceutics",MX,2017,2
"Pharmacology, Toxicology and Pharmaceutics",MX,2018,1
"Pharmacology, Toxicology and Pharmaceutics",MX,2019,1
"Pharmacology, Toxicology and Pharmaceutics",MX,2020,1
"Pharmacology, Toxicology and Pharmaceutics",MX,2021,1
"Pharmacology, Toxicology and Pharmaceutics",MX,2022,1
"Pharmacology, Toxicology and Pharmaceutics",MX,2023,1
"Pharmacology, Toxicology and Pharmaceutics",MX,2024,1
"Pharmacology, Toxicology and Pharmaceutics",MY,2015,2
"Pharmacology, Toxicology and Pharmaceutics",MY,2016,2
"Pharmacology, Toxicology and Pharmaceutics",MY,2017,2
"Pharmacology, Toxicology and Pharmaceutics",MY,2018,2
"Pharmacology, Toxicology and Pharmaceutics",MY,2019,3
"Pharmacology, Toxicology and Pharmaceutics",MY,2020,4
"Pharmacology, Toxicology and Pharmaceutics",MY,2021,3
"Pharmacology, Toxicology and Pharmaceutics",MY,2022,6
"Pharmacology, Toxicology and Pharmaceutics",MY,2023,9
"Pharmacology, Toxicology and Pharmaceutics",MY,2024,10
"Pharmacology, Toxicology and Pharmaceutics",MZ,2015,1
"Pharmacology, Toxicology and Pharmaceutics",MZ,2016,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2015,2
"Pharmacology, Toxicology and Pharmaceutics",NG,2016,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2017,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2018,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2019,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2020,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2021,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2022,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2023,1
"Pharmacology, Toxicology and Pharmaceutics",NG,2024,1
"Pharmacology, Toxicology and Pharmaceutics",NL,2015,25
"Pharmacology, Toxicology and Pharmaceutics",NL,2016,23
"Pharmacology, Toxicology and Pharmaceutics",NL,2017,21
"Pharmacology, Toxicology and Pharmaceutics",NL,2018,20
"Pharmacology, Toxicology and Pharmaceutics",NL,2019,19
"Pharmacology, Toxicology and Pharmaceutics",NL,2020,18
"Pharmacology, Toxicology and Pharmaceutics",NL,2021,18
"Pharmacology, Toxicology and Pharmaceutics",NL,2022,16
"Pharmacology, Toxicology and Pharmaceutics",NL,2023,14
"Pharmacology, Toxicology and Pharmaceutics",NL,2024,14
"Pharmacology, Toxicology and Pharmaceutics",NO,2015,4
"Pharmacology, Toxicology and Pharmaceutics",NO,2016,4
"Pharmacology, Toxicology and Pharmaceutics",NO,2017,4
"Pharmacology, Toxicology and Pharmaceutics",NO,2018,4
"Pharmacology, Toxicology and Pharmaceutics",NO,2019,4
"Pharmacology, Toxicology and Pharmaceutics",NO,2020,5
"Pharmacology, Toxicology and Pharmaceutics",NO,2021,6
"Pharmacology, Toxicology and Pharmaceutics",NO,2022,6
"Pharmacology, Toxicology and Pharmaceutics",NO,2023,5
"Pharmacology, Toxicology and Pharmaceutics",NO,2024,5
"Pharmacology, Toxicology and Pharmaceutics",NP,2020,1
"Pharmacology, Toxicology and Pharmaceutics",NP,2021,1
"Pharmacology, Toxicology and Pharmaceutics",NP,2022,1
"Pharmacology, Toxicology and Pharmaceutics",NZ,2015,6
"Pharmacology, Toxicology and Pharmaceutics",NZ,2016,6
"Pharmacology, Toxicology and Pharmaceutics",NZ,2017,6
"Pharmacology, Toxicology and Pharmaceutics",NZ,2018,6
"Pharmacology, Toxicology and Pharmaceutics",NZ,2019,6
"Pharmacology, Toxicology and Pharmaceutics",NZ,2020,6
"Pharmacology, Toxicology and Pharmaceutics",NZ,2021,7
"Pharmacology, Toxicology and Pharmaceutics",NZ,2022,8
"Pharmacology, Toxicology and Pharmaceutics",NZ,2023,9
"Pharmacology, Toxicology and Pharmaceutics",NZ,2024,10
"Pharmacology, Toxicology and Pharmaceutics",OM,2015,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2016,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2017,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2018,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2019,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2020,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2021,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2022,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2023,1
"Pharmacology, Toxicology and Pharmaceutics",OM,2024,1
"Pharmacology, Toxicology and Pharmaceutics",PK,2015,3
"Pharmacology, Toxicology and Pharmaceutics",PK,2016,4
"Pharmacology, Toxicology and Pharmaceutics",PK,2017,5
"Pharmacology, Toxicology and Pharmaceutics",PK,2018,5
"Pharmacology, Toxicology and Pharmaceutics",PK,2019,6
"Pharmacology, Toxicology and Pharmaceutics",PK,2020,5
"Pharmacology, Toxicology and Pharmaceutics",PK,2021,7
"Pharmacology, Toxicology and Pharmaceutics",PK,2022,6
"Pharmacology, Toxicology and Pharmaceutics",PK,2023,6
"Pharmacology, Toxicology and Pharmaceutics",PK,2024,8
"Pharmacology, Toxicology and Pharmaceutics",PL,2015,3
"Pharmacology, Toxicology and Pharmaceutics",PL,2016,3
"Pharmacology, Toxicology and Pharmaceutics",PL,2017,3
"Pharmacology, Toxicology and Pharmaceutics",PL,2018,3
"Pharmacology, Toxicology and Pharmaceutics",PL,2019,3
"Pharmacology, Toxicology and Pharmaceutics",PL,2020,2
"Pharmacology, Toxicology and Pharmaceutics",PL,2021,2
"Pharmacology, Toxicology and Pharmaceutics",PL,2022,2
"Pharmacology, Toxicology and Pharmaceutics",PL,2023,2
"Pharmacology, Toxicology and Pharmaceutics",PL,2024,2
"Pharmacology, Toxicology and Pharmaceutics",PT,2015,10
"Pharmacology, Toxicology and Pharmaceutics",PT,2016,11
"Pharmacology, Toxicology and Pharmaceutics",PT,2017,11
"Pharmacology, Toxicology and Pharmaceutics",PT,2018,11
"Pharmacology, Toxicology and Pharmaceutics",PT,2019,11
"Pharmacology, Toxicology and Pharmaceutics",PT,2020,13
"Pharmacology, Toxicology and Pharmaceutics",PT,2021,14
"Pharmacology, Toxicology and Pharmaceutics",PT,2022,17
"Pharmacology, Toxicology and Pharmaceutics",PT,2023,19
"Pharmacology, Toxicology and Pharmaceutics",PT,2024,20
"Pharmacology, Toxicology and Pharmaceutics",RU,2015,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2016,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2017,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2018,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2019,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2020,2
"Pharmacology, Toxicology and Pharmaceutics",RU,2021,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2022,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2023,3
"Pharmacology, Toxicology and Pharmaceutics",RU,2024,3
"Pharmacology, Toxicology and Pharmaceutics",SA,2015,1
"Pharmacology, Toxicology and Pharmaceutics",SA,2016,2
"Pharmacology, Toxicology and Pharmaceutics",SA,2017,2
"Pharmacology, Toxicology and Pharmaceutics",SA,2018,2
"Pharmacology, Toxicology and Pharmaceutics",SA,2019,2
"Pharmacology, Toxicology and Pharmaceutics",SA,2020,2
"Pharmacology, Toxicology and Pharmaceutics",SA,2021,6
"Pharmacology, Toxicology and Pharmaceutics",SA,2022,6
"Pharmacology, Toxicology and Pharmaceutics",SA,2023,12
"Pharmacology, Toxicology and Pharmaceutics",SA,2024,16
"Pharmacology, Toxicology and Pharmaceutics",SE,2015,29
"Pharmacology, Toxicology and Pharmaceutics",SE,2016,29
"Pharmacology, Toxicology and Pharmaceutics",SE,2017,29
"Pharmacology, Toxicology and Pharmaceutics",SE,2018,29
"Pharmacology, Toxicology and Pharmaceutics",SE,2019,29
"Pharmacology, Toxicology and Pharmaceutics",SE,2020,27
"Pharmacology, Toxicology and Pharmaceutics",SE,2021,25
"Pharmacology, Toxicology and Pharmaceutics",SE,2022,25
"Pharmacology, Toxicology and Pharmaceutics",SE,2023,23
"Pharmacology, Toxicology and Pharmaceutics",SE,2024,22
"Pharmacology, Toxicology and Pharmaceutics",SG,2015,6
"Pharmacology, Toxicology and Pharmaceutics",SG,2016,6
"Pharmacology, Toxicology and Pharmaceutics",SG,2017,6
"Pharmacology, Toxicology and Pharmaceutics",SG,2018,7
"Pharmacology, Toxicology and Pharmaceutics",SG,2019,7
"Pharmacology, Toxicology and Pharmaceutics",SG,2020,8
"Pharmacology, Toxicology and Pharmaceutics",SG,2021,8
"Pharmacology, Toxicology and Pharmaceutics",SG,2022,9
"Pharmacology, Toxicology and Pharmaceutics",SG,2023,9
"Pharmacology, Toxicology and Pharmaceutics",SG,2024,10
"Pharmacology, Toxicology and Pharmaceutics",SI,2015,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2016,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2017,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2018,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2019,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2020,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2021,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2022,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2023,1
"Pharmacology, Toxicology and Pharmaceutics",SI,2024,1
"Pharmacology, Toxicology and Pharmaceutics",TH,2015,5
"Pharmacology, Toxicology and Pharmaceutics",TH,2016,6
"Pharmacology, Toxicology and Pharmaceutics",TH,2017,6
"Pharmacology, Toxicology and Pharmaceutics",TH,2018,8
"Pharmacology, Toxicology and Pharmaceutics",TH,2019,9
"Pharmacology, Toxicology and Pharmaceutics",TH,2020,9
"Pharmacology, Toxicology and Pharmaceutics",TH,2021,9
"Pharmacology, Toxicology and Pharmaceutics",TH,2022,11
"Pharmacology, Toxicology and Pharmaceutics",TH,2023,11
"Pharmacology, Toxicology and Pharmaceutics",TH,2024,10
"Pharmacology, Toxicology and Pharmaceutics",TR,2015,2
"Pharmacology, Toxicology and Pharmaceutics",TR,2016,2
"Pharmacology, Toxicology and Pharmaceutics",TR,2017,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2018,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2019,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2020,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2021,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2022,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2023,1
"Pharmacology, Toxicology and Pharmaceutics",TR,2024,1
"Pharmacology, Toxicology and Pharmaceutics",TW,2015,9
"Pharmacology, Toxicology and Pharmaceutics",TW,2016,9
"Pharmacology, Toxicology and Pharmaceutics",TW,2017,10
"Pharmacology, Toxicology and Pharmaceutics",TW,2018,11
"Pharmacology, Toxicology and Pharmaceutics",TW,2019,12
"Pharmacology, Toxicology and Pharmaceutics",TW,2020,11
"Pharmacology, Toxicology and Pharmaceutics",TW,2021,11
"Pharmacology, Toxicology and Pharmaceutics",TW,2022,11
"Pharmacology, Toxicology and Pharmaceutics",TW,2023,12
"Pharmacology, Toxicology and Pharmaceutics",TW,2024,12
"Pharmacology, Toxicology and Pharmaceutics",UA,2016,1
"Pharmacology, Toxicology and Pharmaceutics",UA,2017,1
"Pharmacology, Toxicology and Pharmaceutics",UA,2018,1
"Pharmacology, Toxicology and Pharmaceutics",UA,2019,1
"Pharmacology, Toxicology and Pharmaceutics",UA,2020,1
"Pharmacology, Toxicology and Pharmaceutics",UA,2021,1
"Pharmacology, Toxicology and Pharmaceutics",UA,2022,1
